시도,구군,시설명,소재지,시설용량,물리적,생물학적,고도,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수 소독방법,수계,지류,세부단위 구역,지역구분,명칭,목표수질(BOD),재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,운영주체,위탁업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),중심처리시설,직원총수(명),안전사고건수
경기도,양평군,대석리,강상면 대석2리 520-2 ,140,0,0,140,74.5,0,0,74.5,74.5,0,0,74.5,147.4,2.7,98,6.2,302.9,4.4,19.196,7.767,3.013,1.31,34171,54,98.2,10.8,IC-SBR,,0,0,0,0,2007-09-01,2007-09-01,1699,염소 자외선 오존 기타,한강,용담천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,7.4,32355,0,0.545,공기업,양평공사,38,2018-01-01,2022-12-31,강하,6,0
경기도,양평군,대흥2리,양평읍 대흥2리 487-1 ,120,0,0,120,91,0,0,91,91,0,0,91,117.6,3.6,81.4,7.8,167.5,3.3,25.425,8.127,3.509,1.291,66368,396,96.9,10.4,IC-SBR,,0,0,0,0,2006-07-09,2006-07-09,1628,염소 자외선 오존 기타,한강,도곡천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,8.5,36990,0,0.518,공기업,양평공사,43,2018-01-01,2022-12-31,창대리,4,0
경기도,양평군,삼가리,경기도 양평군 단월면 삼가리 218임 ,120,0,0,120,27.7,0,0,27.7,27.7,0,0,27.7,162.5,2.7,102.9,7.2,209.1,7.2,30.494,8.119,4.642,0.942,55103,84,98.3,4.4,분리막,,0,0,0,0,2002-09-19,2002-09-19,3446,염소 자외선 오존 기타,한강,흑천,팔당댐상류,500톤 미만 50톤 이상,팔당댐,Ⅰa,0,17.8,77820,0,3.521,공기업,양평공사,40,2018-01-01,2022-12-31,단월,4,0
경기도,양평군,상자포,개군면 상자포리 422-1 ,120,0,0,120,78.4,0,0,78.4,78.4,0,0,78.4,70.8,6.4,68.8,13.6,126.6,6.2,31.238,14.578,3.868,1.435,28116,407,91,5.1,KNR,,0,0,0,0,2004-11-08,2004-11-08,830,염소 자외선 오존 기타,한강,남한강,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,14.7,64012,0,1.025,공기업,양평공사,38,2018-01-01,2022-12-31,하자포,5,0
경기도,양평군,산음,경기도 양평군 단월면 산음리 330-1 ,100,0,0,100,51.3,0,0,51.3,51.3,0,0,51.3,95.5,5.8,83.4,10.4,182.4,8.5,18.112,10.401,2.555,1.328,45363,247,93.9,4.6,SWPP,,0,0,0,0,2006-02-01,2006-02-01,1746,염소 자외선 오존 기타,한강,산음천,북한강하류,500톤 미만 50톤 이상,홍천강,Ⅰa,0,8.6,37538,0,0.918,공기업,양평공사,46,2018-01-01,2022-12-31,단월,4,0
경기도,양평군,삼성리,용문면 삼성리 941 ,100,0,0,100,95.2,0,0,95.2,95.2,0,0,95.2,182.5,7.2,105.7,11.3,178.4,5.4,30.665,5.383,4.237,0.961,92411,505,96.1,16.7,IC-SBR,,0,0,0,0,2009-06-30,2009-06-30,3879,염소 자외선 오존 기타,한강,흑천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,6.6,28974,0,0.382,공기업,양평공사,44,2018-01-01,2022-12-31,용문,6,0
경기도,양평군,원덕1리,경기도 양평군 양평읍 원덕리    385번지,100,0,0,100,34,0,0,34,34,0,0,34,103.4,8.5,88,21.2,193.8,8.7,35.34,16.076,4.546,1.521,67020,924,91.8,3.2,BAT,,0,0,0,0,2001-12-01,2001-12-01,503,염소 자외선 오존 기타,한강,도곡천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,8.2,35741,0,1.343,공기업,양평공사,39,2018-01-01,2022-12-31,창대리,4,0
경기도,양평군,조현리,용문면 조현리 519 ,100,0,0,100,58.6,0,0,58.6,58.6,0,0,58.6,99.9,3.9,77.6,8.5,151.4,6.8,30.329,14.682,3.661,0.307,61996,68,96.1,5.6,IC-SBR,,0,0,0,0,2009-11-02,2009-11-02,2734,염소 자외선 오존 기타,한강,용문천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,6.4,27972,0,0.599,공기업,양평공사,46,2018-01-01,2022-12-31,용문산,4,0
경기도,양평군,항금리,강하면 항금리 608 ,90,0,0,90,40.9,0,0,40.9,40.9,0,0,40.9,79.9,2.8,68.7,6.8,157.5,2.7,22.604,8.955,3.108,0.608,33789,110,96.5,3.2,KNR,,0,0,0,0,2005-01-01,2005-01-01,386,염소 자외선 오존 기타,한강,항금천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,4.1,17769,0,0.545,공기업,양평공사,37,2018-01-01,2022-12-31,강하,6,0
경기도,양평군,대흥1리,경기도 양평군 양평읍 대흥리 95-1 ,80,0,0,80,89.2,0,0,89.2,89.2,0,0,89.2,73.8,4.9,62,8.7,154.6,5.4,20.996,10.288,2.801,1.442,34919,491,93.4,6.1,CNR,,0,0,0,0,2002-12-01,2002-12-01,566,염소 자외선 오존 기타,한강,도곡천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,6.6,28804,0,0.405,공기업,양평공사,44,2018-01-01,2022-12-31,창대리,4,0
경기도,양평군,수입리,서종면 수입1리 752-1 ,80,0,0,80,35.3,0,0,35.3,35.3,0,0,35.3,126.3,4,89.5,6.6,173.9,6.2,26.969,10.422,3.533,0.408,69798,190,96.8,4.3,CNR,,0,0,0,0,2003-05-14,2003-05-14,360,염소 자외선 오존 기타,한강,,북한강하류,500톤 미만 50톤 이상,청평댐,Ⅰa,0,7.1,31004,0,1.102,공기업,양평공사,41,2018-01-01,2022-12-31,서종,4,0
경기도,양평군,초내,지평면 무왕리 547-1 ,80,0,0,80,58.8,0,0,58.8,58.8,0,0,58.8,29.1,6.7,44.8,9.8,197.8,5.4,19.263,11.423,2.416,1.227,19339,297,77,1.3,CNR,,0,0,0,0,2002-02-14,2002-02-14,921,염소 자외선 오존 기타,한강,금당천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,3.1,13632,0,0.291,공기업,양평공사,37,2018-01-01,2022-12-31,곡수,4,0
경기도,양평군,도곡리,양평읍 도곡리 82-1 ,70,0,0,70,64.7,0,0,64.7,64.7,0,0,64.7,147.5,7.9,106.9,13.4,185.5,6.7,38.63,9.037,5.154,1.46,88810,753,94.6,9,D-MEDIA,,0,0,0,0,2010-01-01,2010-01-01,3828,염소 자외선 오존 기타,한강,도곡천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,8.4,36542,0,0.721,공기업,양평공사,51,2018-01-01,2022-12-31,창대리,4,0
경기도,양평군,봉성1리,경기도 양평군 양평읍 봉성리 382-7,70,0,0,70,69.4,0,0,69.4,69.4,0,0,69.4,41.9,4.6,36.7,7.3,103.2,6.9,16.899,10.366,1.934,0.989,29066,415,89,2.6,CNR,,0,0,0,0,2002-12-01,2002-12-01,477,염소 자외선 오존 기타,한강,도곡천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,11.8,51526,0,0.948,공기업,양평공사,37,2018-01-01,2022-12-31,창대리,4,0
경기도,양평군,주읍,개군면 향리 87 ,70,0,0,70,47.4,0,0,47.4,47.4,0,0,47.4,95.8,6.6,70.6,14,108.4,8,27.233,15.164,3.519,1.35,59223,389,93.1,4.2,D-MEDIA,,0,0,0,0,2010-01-01,2010-01-01,2952,염소 자외선 오존 기타,한강,향리천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,12,52279,0,1.383,공기업,양평공사,46,2018-01-01,2022-12-31,하자포,5,0
경기도,양평군,망미2,지평면 망미리 872번지 ,65,0,0,65,36,0,0,36,36,0,0,36,196.4,4.6,119.5,8.7,301.9,6.4,31.267,14.636,4.221,1.288,76667,214,97.7,6.9,IC-SBR,,0,0,0,0,2002-02-02,2002-02-14,770,염소 자외선 오존 기타,한강,지평천,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,3.5,15446,0,0.538,공기업,양평공사,40,2018-01-01,2022-12-31,지평,4,0
경기도,양평군,계전,개군면 계전리 141 ,60,0,0,60,33.1,0,0,33.1,33.1,0,0,33.1,120.9,3.8,86.6,7.9,146.5,3.6,34.094,12.485,4.163,1.315,67138,180,96.9,3.9,IC-SBR,,0,0,0,0,2009-12-13,2009-12-13,2603,자외선 오존 기타,한강,신내천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,5.2,22518,0,0.854,공기업,양평공사,43,2018-01-01,2022-12-31,하자포,5,0
경기도,양평군,구둔,경기도 양평군 지평면 일신리 1818-3 ,60,0,0,60,60.5,0,0,60.5,60.5,0,0,60.5,87,6.1,62.9,9.1,118.8,4.8,22.669,9.128,2.994,1.366,60579,311,93,4.9,선회와류식 SBR,,0,0,0,0,2016-03-14,2016-04-01,4081,염소 오존 기타,한강,금당천,팔당댐상류,500톤 미만 50톤 이상,팔당댐,Ⅰa,0,4.1,17795,0,0.369,공기업,양평공사,45,2018-01-01,2022-12-31,곡수,4,0
경기도,양평군,몰운,경기도 양평군 청운면 갈운리 1748 ,60,0,0,60,24.8,0,0,24.8,24.8,0,0,24.8,50.2,4.2,57.8,9.6,87.7,7,23.857,14.258,3.055,1.356,31072,117,91.6,1.1,IC-SBR,,0,0,0,0,2008-02-01,2008-02-01,1797,염소 자외선 오존 기타,한강,용두천,팔당댐상류,500톤 미만 50톤 이상,팔당댐,Ⅰa,0,4.4,19106,0,0.967,공기업,양평공사,39,2018-01-01,2022-12-31,단월,4,0
경기도,양평군,앙덕리,개군면 앙덕리 25-2 ,60,0,0,60,36.3,0,0,36.3,36.3,0,0,36.3,67,3.9,52.2,7.2,81.7,3.8,30.928,11.523,3.751,1.32,50675,298,94.2,2.3,흡수성바이오휠터,,0,0,0,0,2003-08-02,2003-08-02,345,염소 자외선 오존 기타,한강,남한강,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,4.6,20210,0,0.698,공기업,양평공사,38,2018-01-01,2022-12-31,하자포,5,0
경기도,양평군,연수1리,용문면 연수1리 319 ,60,0,0,60,122,0,0,122,122,0,0,122,51.2,8,33.2,11.4,47.4,8.4,18.351,10.601,2.317,1.109,31569,526,84.4,5.3,BMS ,,0,0,0,0,2002-05-09,2002-05-09,627,염소 자외선 오존 기타,한강,연수천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,9.5,41686,0,0.429,공기업,양평공사,39,2018-01-01,2022-12-31,용문,6,0
경기도,양평군,연수2리,용문면 연수2리 854 ,60,0,0,60,30.4,0,0,30.4,30.4,0,0,30.4,88.8,5,69.6,10.3,103,7.1,34.614,16.596,3.914,1.392,69230,227,94.4,2.5,바이오필터,,0,0,0,0,2003-08-28,2003-08-28,734,염소 자외선 오존 기타,한강,연수천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,6.3,27350,0,1.128,공기업,양평공사,38,2018-01-01,2022-12-31,용문,6,0
경기도,양평군,덕촌리,용문면 덕촌리 262-1 ,50,0,0,50,80.5,0,0,80.5,80.5,0,0,80.5,106.1,6,61.5,11.6,100.6,8.5,21.98,12.835,2.917,1.262,48553,41,94.3,8.1,OAM,,0,0,0,0,2004-01-16,2004-01-16,414,염소 자외선 오존 기타,한강,용문천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,7.7,33738,0,0.526,공기업,양평공사,38,2018-01-01,2022-12-31,용문,6,0
경기도,양평군,망미1,지평면 망미리 1302-1 ,50,0,0,50,56.5,0,0,56.5,56.5,0,0,56.5,295.2,5.1,172.7,8.1,485.6,6.5,33.002,13.305,4.716,0.356,96989,185,98.3,16.4,D-MEDIA,,0,0,0,0,2009-12-13,2009-12-13,3446,염소 자외선 오존 기타,한강,지평천,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,9.4,40874,0,0.909,공기업,양평공사,44,2018-01-01,2022-12-31,지평,4,0
경기도,양평군,명달2반,경기도 양평군 서종면 명달리95번지 ,50,0,0,50,53.2,0,0,53.2,53.2,0,0,53.2,108,7.9,75.5,15.3,125.5,8,25.224,12.834,3.412,0.815,74523,756,92.7,5.3,IC-SBR,,0,0,0,0,2008-12-23,2008-12-23,445,염소 자외선 오존 기타,한강,,북한강하류,500톤 미만 50톤 이상,청평댐,Ⅰa,0,3.6,15608,0,0.368,공기업,양평공사,38,2018-01-01,2022-12-31,서종,4,0
경기도,양평군,섬실,경기도 양평군 용문면 삼성리 334-4 ,50,0,0,50,13.8,0,0,13.8,13.8,0,0,13.8,64.7,3.3,60.1,11.1,128.5,7.7,24.218,14.241,2.943,1.327,29946,187,94.9,0.8,IC-SBR,,0,0,0,0,2010-01-13,2010-01-13,922,염소 자외선 오존 기타,한강,흑천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,2.4,10562,0,0.958,공기업,양평공사,36,2018-01-01,2022-12-31,용문,6,0
경기도,양평군,신촌,경기도 양평군 지평면 일신리 1577번지 일원 ,50,0,0,50,60.6,0,0,60.6,60.6,0,0,60.6,96.6,7.1,68.1,11.2,118,5.5,24.963,10.739,3.151,1.328,57448,396,92.7,5.4,선회와류식 SBR,,0,0,0,0,2016-03-14,2016-04-01,4578,염소 자외선 오존 기타,한강,금당천,팔당댐상류,500톤 미만 50톤 이상,팔당댐,Ⅰa,0,3.8,16595,0,0.346,공기업,양평공사,44,2018-01-01,2022-12-31,곡수,4,0
경기도,양평군,원덕2리,경기도 양평군 양평읍 원당길 32-4,50,0,0,50,24.8,0,0,24.8,24.8,0,0,24.8,160.1,7.1,122.4,13.3,254,7.4,35.773,12.295,4.549,1.26,72123,553,95.6,3.8,BAT,,0,0,0,0,2001-12-01,2001-12-01,325,염소 자외선 오존 기타,한강,도곡천,남한강상류,500톤 미만 50톤 이상,남한강상류,Ⅰa,0,5.2,22599,0,1.163,공기업,양평공사,38,2018-01-01,2022-12-31,창대리,4,0
경기도,양평군,당의,경기도 양평군 단월면 명성리 405-1 ,45,0,0,45,27.5,0,0,27.5,27.5,0,0,27.5,137.8,4.4,93.3,9.3,200.5,5.3,27.677,8.782,3.706,1.709,58942,74,96.8,3.7,IC-SBR,,0,0,0,0,2013-12-01,2013-12-01,3395,염소 자외선 오존 기타,한강,명성천,북한강하류,50톤 미만,홍천강,Ⅰa,0,3.5,15100,0,0.689,공기업,양평공사,20,2018-01-01,2022-12-31,단월,4,0
경기도,양평군,거치리,지평면 무왕2리 1200 ,40,0,0,40,7.6,0,0,7.6,7.6,0,0,7.6,78.5,2.5,63.2,7.2,113.1,6.4,30.344,19.607,3.656,0.885,31758,110,96.8,0.6,SWPP,,0,0,0,0,1995-11-30,1995-11-30,96,염소 자외선 오존 기타,한강,금당천,남한강상류,50톤 미만,남한강상류,Ⅰa,0,4.2,18288,0,3.006,공기업,양평공사,20,2018-01-01,2022-12-31,곡수,4,0
경기도,양평군,초왕골,지평면 무왕1리 725-1 ,40,0,0,40,21.1,0,0,21.1,21.1,0,0,21.1,76.4,3.1,65.1,8.9,122,6,28.845,20.008,3.645,0.979,38870,109,95.9,1.5,SWPP,,0,0,0,0,1995-12-28,1995-12-28,208,염소 자외선 오존 기타,한강,금당천,남한강상류,50톤 미만,남한강상류,Ⅰa,0,5.3,22997,0,1.368,공기업,양평공사,21,2018-01-01,2022-12-31,곡수,4,0
경기도,양평군,매월광암,양동면 매월리 970-1 ,35,0,0,35,35,0,0,35,35,0,0,35,503.4,2.8,307,6.7,916.8,2.2,42.462,10.897,5.336,1.51,103269,154,99.4,17.5,고효율 합병정화조,,0,0,0,0,1999-11-09,1999-11-09,116,염소 자외선 오존 기타,한강,매월천,팔당댐상류,50톤 미만,팔당댐,Ⅰa,0,2.2,9417,0,0.338,공기업,양평공사,18,2010-01-01,2022-12-31,양동,4,0
경기도,양평군,대평리(평장),지평면 대평리 394-1 ,32,0,0,32,20.7,0,0,20.7,20.7,0,0,20.7,71.9,5.8,60.8,11,127.9,5.4,27.168,16.418,3.492,1.842,43034,419,91.9,1.4,"A2O,SOD",,0,0,0,0,1998-12-20,1998-12-20,669,염소 자외선 오존 기타,한강,곡수천,남한강상류,50톤 미만,남한강상류,Ⅰa,0,2.9,12704,0,0.771,공기업,양평공사,19,2018-01-01,2022-12-31,곡수,4,0
경기도,양평군,단월마을,경기도 양평군 단월면 명성리 156-1 ,30,0,0,30,11.2,0,0,11.2,11.2,0,0,11.2,84,4,60.9,14,85.3,5.2,26.196,14.519,3.408,2.09,40184,239,95.2,0.9,IC-SBR,,0,0,0,0,2013-12-01,2013-12-01,3036,염소 자외선 오존 기타,한강,명성천,북한강하류,50톤 미만,홍천강,Ⅰa,0,2.1,9142,0,1.025,공기업,양평공사,21,2018-01-01,2022-12-31,단월,4,0
경기도,양평군,상자포새터,개군면 상자포리 614 ,30,0,0,30,5.6,0,0,5.6,5.6,0,0,5.6,57.6,6.4,46.6,16.3,58.2,6.6,45.592,18.454,5.468,1.879,15334,120,88.9,0.3,SWPP,,0,0,0,0,1992-12-09,1992-12-09,197,염소 자외선 오존 기타,한강,남한강,남한강상류,50톤 미만,남한강상류,Ⅰa,0,5,21751,0,4.871,공기업,양평공사,20,2018-01-01,2022-12-31,하자포,5,0
경기도,양평군,보룡 진목,경기도 양평군 단월면 보룡리 432-1 ,23,0,0,23,7.1,0,0,7.1,7.1,0,0,7.1,66.8,4.2,55.5,8.3,93.8,3.4,26.062,12.195,3.458,1.761,32785,189,93.7,0.4,A2O,,0,0,0,0,1997-07-01,1997-07-01,166,염소 자외선 오존 기타,한강,흑천,팔당댐상류,50톤 미만,팔당댐,Ⅰa,0,6.1,26639,0,4.721,공기업,양평공사,19,2018-01-01,2022-12-31,단월,4,0
경기도,양평군,쌍학리취락,양동면 쌍학리 167-4 ,23,0,0,23,19.9,0,0,19.9,19.9,0,0,19.9,91.4,5.2,72.3,13.3,146.3,4.8,30.47,17.39,3.818,2.314,75663,439,94.3,1.7,A2O,,0,0,0,0,1997-03-25,1997-03-25,189,염소 자외선 오존 기타,한강,석곡천,팔당댐상류,50톤 미만,팔당댐,Ⅰa,0,4.9,21599,0,1.364,공기업,양평공사,20,2018-01-01,2022-12-31,양동,4,0
경기도,양평군,전수리,강하면 전수1리 산 103-1 ,20,0,0,20,11,0,0,11,11,0,0,11,124.9,5.9,94,9.3,256.8,5.4,22.223,12.182,2.645,1.259,42783,270,95.3,1.3,IC-SBR,,0,0,0,0,2000-05-01,2000-05-01,164,염소 자외선 오존 기타,한강,한강,남한강상류,50톤 미만,남한강상류,Ⅰa,0,0.9,4113,0,0.468,공기업,양평공사,19,2018-01-01,2022-12-31,강하,6,0
경기도,양평군,부리원두물, ,16,0,0,16,16,0,0,16,16,0,0,16,88.6,4.8,77.1,5.8,96.9,4.6,33.675,18.69,4.1,2.047,37449,28,94.6,1.3,AOC,,0,0,0,0,2000-12-23,2000-12-23,49,염소 오존 기타,한강,향리천,남한강상류,50톤 미만,남한강상류,Ⅰa,0,0.1,293,0,0.023,공기업,양평공사,18,2018-01-01,2022-12-31,하자포,5,0
강원도,춘천시,춘천,강원도 춘천시 영서로 2473   ,150000,0,0,150000,131248.5,0,0,131248.5,126921.9,0,0,126921.9,232.9,1.2,95.6,6.2,146.5,1.9,39.312,10.44,4.104,0.071,409926,30,99.5,30414.9,"표준활성슬러지법,4 stage-BNR,DeNiPho",,89.7,0,514.8,66.3,1990-01-11,1990-01-11,124528,자외선 ,한강,의암호,북한강상류,500톤 이상(Ⅱ지역),소양강,Ⅰa,19,5909.4,20914826,1119.9,0.207,자체,,0,,,,0,0
강원도,춘천시,신북,강원도 춘천시 신북읍 율문리 935-122 ,4500,0,0,4500,3260.2,0,0,3260.2,3034.2,0,0,3034.2,261.6,1.4,91.6,7.1,120.8,3.4,29.368,10.327,3.072,0.049,838514,12,99.5,848.6,"BSTS-II,TBCR-Ⅱ,가압부상",,0,0,0,0,2010-08-25,2010-08-26,34620,자외선 ,한강,한강,북한강상류,500톤 이상(Ⅱ지역),소양강,Ⅰa,0,333.3,1455670,0,0.602,자체,,0,,,,0,0
강원도,춘천시,강촌,강원도 춘천시 남산면 방곡리 산64 ,4000,0,0,4000,1426.3,0,0,1426.3,1331.1,0,0,1331.1,100.6,1,40.9,3.9,60.4,1.5,14.821,2.353,1.571,0.125,125759,11,99,142.1,KIDEA,,0,0,0,0,2006-06-04,2006-06-05,19605,자외선 ,한강,한강,북한강하류,500톤 이상(Ⅱ지역),의암댐,Ⅰa,0,205.6,897891,0,0.847,자체,,0,,,,0,0
강원도,춘천시,서면,강원도 춘천시 서면 금산리 1120-24 ,1900,0,0,1900,909.2,0,0,909.2,730.9,0,0,730.9,77.9,1.1,37.5,4.5,65.4,1.2,16.925,6.338,1.976,0.066,102628,5,98.6,69.8,PSBR,,0,0,0,0,2006-11-30,2006-12-01,20075,자외선 ,한강,의암호,북한강하류,500톤 이상(Ⅱ지역),의암댐,Ⅰa,0,104.1,454604,0,0.781,자체,,0,,,,0,0
강원도,춘천시,지촌.신포리,강원도 춘천시 사북면 신포리 164-5,490,0,0,490,326.1,0,0,326.1,326.1,0,0,326.1,128.2,0.5,69.7,4.6,163.1,0.3,31.587,10.89,4.145,1.05,190510,2,99.6,41.6,분리막,,0,0,0,0,2011-01-07,2011-01-07,8715,염소 자외선 오존 기타,한강,북한강,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,55.3,241280,0,0.929,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",850,2016-01-01,2020-12-31,,8,0
강원도,춘천시,원창리,강원도 춘천시 동창면 원창리 1256-89,280,0,0,280,78.2,0,0,78.2,78.2,0,0,78.2,104.3,0.6,66.7,4.1,123.1,0.8,28.495,12.19,3.366,0.473,150596,13,99.4,8.1,HANT,,0,0,0,0,2013-12-20,2014-01-27,3410,염소 자외선 오존 기타,한강,팔미천,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,33.3,145244,0,2.333,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,오월,강원 춘천시 서면 오월리  96-4,200,0,0,200,80.3,0,0,80.3,80.3,0,0,80.3,74.7,3.6,36.3,9.4,64.9,5.5,9.61,7.433,1.11,0.838,99857,177,95.2,5.7,A2O,,0,0,0,0,2012-02-06,2012-02-06,354,염소 자외선 오존 기타,한강,의암호,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,13.7,59716,0,0.933,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,지내리,강원도 춘천시 신북읍 지내리 986-1,200,0,0,200,108.1,0,0,108.1,108.1,0,0,108.1,97.6,0.8,68.3,5.1,125.5,0.4,30.091,11.796,3.605,0.78,115989,3,99.2,10.5,분리막,,0,0,0,0,2010-01-21,2010-01-21,4337,염소 자외선 오존 기타,한강,한계천,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,22.1,96572,0,1.121,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,지암,강원도 춘천시 사북면 지암리  653-4,200,0,0,200,119.5,0,0,119.5,119.5,0,0,119.5,111.3,4.9,64.5,10,226.8,6.2,16.543,10.15,2.393,0.937,79315,124,95.6,12.7,A2O,,0,0,0,0,2012-02-09,2012-02-09,518,염소 자외선 오존 기타,한강,지암천,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,20.5,89628,0,0.942,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,바깥,강원 춘천시 남면 한덕리 426-2,100,0,0,100,50.2,0,0,50.2,50.2,0,0,50.2,47.1,2.2,35.1,7,66,5.8,16.044,9.343,1.61,0.942,56220,31,95.3,2.3,PSBR,,0,0,0,0,2012-02-07,2012-02-07,2234,염소 자외선 오존 기타,한강,홍천강,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,8.2,35885,0,0.897,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,가정리,강원도 춘천시 남면 가정리 905-6 ,80,0,0,80,51.8,0,0,51.8,51.8,0,0,51.8,126.6,1.7,71.9,6.5,131.2,2,30.145,9.805,3.743,0.853,208378,133,98.7,6.5,IC-SBR,,0,0,0,0,2018-04-07,2018-12-03,4967,염소 자외선 오존 기타,한강,가정천,북한강하류,500톤 미만 50톤 이상,홍천강,Ⅰa,0,6.9,30139,0,0.731,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2018-05-29,2020-12-31,,0,0
강원도,춘천시,조양리,강원도 춘천시 동산면 조양리 620-1,80,0,0,80,48.5,0,0,48.5,48.5,0,0,48.5,163.6,1.5,101.3,5.6,221.6,0.6,27.229,10.237,3.486,0.613,140338,4,99.1,7.9,분리막,,0,0,0,0,2007-10-31,2007-10-31,1532,염소 자외선 오존 기타,한강,굴지천,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,18.1,79235,0,2.052,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,다릿골,강원 춘천시 남산면 서천리 697-2,70,0,0,70,36.5,0,0,36.5,36.5,0,0,36.5,137.1,2.4,67,7.3,135.8,2.8,23.069,4.515,3.309,0.517,108367,134,98.2,4.9,PSBR,,0,0,0,0,2012-02-08,2012-02-08,1202,염소 자외선 오존 기타,한강,서사천,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,8.3,36352,0,1.25,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,용산리,강원도 춘천시 신북읍 용산리 667-6,60,0,0,60,43,0,0,43,43,0,0,43,306.8,0.6,507.5,4.8,1355.6,0.6,37.63,11.321,8.942,0.589,142019,4,99.8,13.2,분리막,,0,0,0,0,2007-10-09,2007-10-09,1872,염소 자외선 오존 기타,한강,의암호,북한강상류,500톤 미만 50톤 이상,소양강,Ⅰa,0,21.1,92289,0,2.691,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
강원도,춘천시,상명암,  동산면 봉명리 1044-121 ,30,0,30,0,0,0,0,0,0,0,0,0,75.3,1.4,57.6,7,256.8,2.1,35.467,15.783,3.233,1.344,37660,310,98.1,0,접촉산화법,,0,0,0,0,2007-11-05,2007-11-05,274,염소 자외선 오존 기타,한강,굴지천,북한강상류,50톤 미만,소양강,Ⅰa,0,3.7,15961,0,0,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2019-10-04,2020-12-31,,0,0
강원도,춘천시,안반지,강원도 춘천시 서면 당림리 산90-2,30,0,0,30,30.1,0,0,30.1,30.1,0,0,30.1,9.4,3,13.7,6.2,29.7,3.1,9.625,8.033,0.904,0.782,18826,141,68.1,0.2,SBR,,0,0,0,0,2012-02-10,2012-02-10,134,염소 자외선 오존 기타,한강,북한강,북한강상류,50톤 미만,소양강,Ⅰa,0,3.7,16053,0,0.67,민간(대행),"(주)티에스케이워터,(주)삼성환경엔지니어링",0,2016-01-01,2020-12-31,,0,0
