시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
60,60,0,20.7,20.7,0.0,19.9,19.9,0.0,48.8,9.9,43.3,3.0,26.759,11.84,2.54,0.954,154396,448,1.3,0.0,0.0,0.0,0.0,288.0,1,0,1,0.0,2.7,11655.0,0.0,0.7340000000000001,18.8,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,8074,6302,1,1,1,1,94.3
40,0,40,30.3,0.0,30.3,30.3,0.0,30.3,69.2,8.4,78.2,2.7,35.787,10.121,4.313,0.632,115583,81,1.6,0.0,0.0,0.0,0.0,1441.0,0,1,1,0.0,9.5,41369.0,0.0,1.714,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,3016,3016,1,1,1,1,94.9
30,0,30,31.5,0.0,31.5,31.5,0.0,31.5,74.7,4.0,128.0,3.2,38.685,12.55,4.321000000000001,1.557,147500,112,3.2,0.0,0.0,0.0,0.0,517.0,1,0,0,0.0,2.4,10675.0,0.0,0.426,37.5,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5723,5723,1,1,1,1,97.5
2600,0,2600,1741.3,0.0,1741.3,1684.1,0.0,1684.1,125.3,4.7,131.9,3.3,36.58,4.652,4.025,0.035,180000,45,232.5,0.0,0.0,0.0,0.0,17661.0,0,0,1,12.2,145.1,556445.0,17.7,0.415,274.1,3,0,0,1,1,0,1,1,0,1,1,0,1,0,0,4573,4573,0,1,0,0,99.2
20,0,20,17.2,0.0,17.2,34.5,0.0,34.5,89.9,18.0,98.4,6.2,33.043,17.36,4.047,2.053,292433,1211,2.2,0.0,0.0,0.0,0.0,173.8,1,0,0,0.0,2.1,9024.0,0.0,0.3289999999999999,0.0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,4932,4932,1,1,1,1,96.3
15,0,15,6.1,0.0,6.1,6.1,0.0,6.1,34.6,6.2,51.2,2.2,27.671,10.337,2.867,0.956,31625,77,0.3,0.0,0.0,0.0,0.0,172.0,1,0,1,0.0,0.7,2970.0,0.0,0.616,2.3,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6209,6209,1,1,1,1,93.8
50,50,0,36.2,36.2,0.0,36.2,36.2,0.0,77.0,8.6,160.3,2.0,38.483,10.532,3.799,1.082,151717,11,5.9,0.0,0.0,0.0,0.0,905.0,1,0,1,18.9,12.6,44687.0,2.4,1.548,11.5,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3231,3231,1,1,1,1,98.6
2400,0,2400,1469.8,0.0,1469.8,1399.2,0.0,1399.2,76.0,6.6,165.0,1.8,35.93,6.773,3.4730000000000003,0.03,77087,10,237.2,0.0,0.0,0.0,0.0,18194.0,1,0,1,0.0,180.6,788455.0,0.0,0.7070000000000001,570.0,8,0,0,1,1,0,0,1,0,0,1,1,1,0,0,3292,3231,0,1,0,0,99.0
40,0,40,26.2,0.0,26.2,26.2,0.0,26.2,51.4,8.2,74.9,5.3,26.143,11.776,3.065,1.051,23258,72,1.8,0.0,0.0,0.0,0.0,149.0,0,1,1,0.0,10.2,44519.0,0.0,2.13,18.1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,6247,6247,0,1,1,1,96.2
100,0,100,81.7,0.0,81.7,81.7,0.0,81.7,110.4,13.5,149.9,3.8,41.695,8.977,4.66,0.424,85377,203,19.3,0.0,0.0,0.0,0.0,1397.0,1,0,1,0.0,13.7,59686.0,0.0,0.917,35.4,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3384,1,1,1,1,97.8
25,0,25,24.9,0.0,24.9,24.9,0.0,24.9,93.3,12.3,111.0,3.9,41.045,11.734000000000002,4.402,1.3330000000000002,78442,96,5.3,0.0,0.0,0.0,0.0,1382.0,1,0,1,0.0,2.7,11632.0,0.0,0.588,9.7,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,560,540,1,1,1,1,97.6
30,0,30,29.9,0.0,29.9,29.9,0.0,29.9,54.4,7.6,55.6,5.4,34.498000000000005,10.628,3.905,1.615,42000,70,2.1,0.0,0.0,0.0,0.0,652.0,0,0,1,0.0,4.2,18176.0,0.0,0.769,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,5570,5570,1,1,1,1,95.6
150,0,150,177.9,0.0,177.9,177.9,0.0,177.9,58.9,10.2,109.5,8.3,22.943,14.039,2.7510000000000003,0.7170000000000001,70031,121,14.7,0.0,0.0,0.0,0.0,4873.0,1,0,1,0.0,11.2,49099.0,0.0,0.346,59.0,4,0,0,1,0,0,1,1,1,1,0,0,0,0,1,4151,4151,1,1,1,1,93.8
170,0,170,146.9,0.0,146.9,146.9,0.0,146.9,129.8,11.2,199.8,6.5,48.836000000000006,13.217,5.806,1.344,214423,221,27.7,0.0,0.0,0.0,0.0,4000.0,0,1,1,0.0,18.4,80193.0,0.0,0.685,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,7762,7762,1,1,1,1,96.8
1800,0,1800,701.4,0.0,701.4,513.7,0.0,513.7,123.5,6.3,217.3,1.3,45.245,10.807,6.113,0.062,221366,18,130.1,0.0,0.0,0.0,0.0,34850.0,0,0,1,0.0,149.7,653630.0,0.0,1.597,0.0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,762,1187,1,1,1,1,99.4
45,0,45,41.6,0.0,41.6,41.6,0.0,41.6,67.1,5.9,88.9,3.0,32.038000000000004,9.421,3.34,0.7709999999999999,72792,7,3.9,0.0,0.0,0.0,0.0,334.2,0,1,0,0.0,6.2,26989.0,0.0,0.815,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,6071,6071,1,1,1,1,97.3
45,0,45,38.0,0.0,38.0,36.1,0.0,36.1,77.4,9.5,82.1,3.1,50.103,13.248,5.151,1.379,53500,84,3.4,0.0,0.0,0.0,0.0,432.0,0,1,1,0.0,7.9,34371.0,0.0,1.196,210.0,2,0,0,1,1,1,0,1,0,1,0,1,0,1,1,4627,4448,1,1,1,1,96.7
60,0,60,52.7,52.7,0.0,52.7,52.7,0.0,38.4,9.7,44.3,5.9,28.861,11.612,2.6180000000000003,1.044,418827,227,4.2,0.0,0.0,0.0,0.0,873.0,0,1,0,0.0,8.7,37896.0,0.0,0.903,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4840,4840,1,1,1,1,92.1
100,0,100,53.9,0.0,53.9,53.9,0.0,53.9,84.1,12.5,125.7,5.4,41.202,12.408,4.243,1.288,23024,36,6.3,0.0,0.0,0.0,0.0,1841.0,1,0,1,0.0,7.1,30881.0,0.0,0.72,16.9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,10606,10606,1,1,1,1,95.1
500,0,500,271.9,0.0,271.9,247.3,0.0,247.3,71.6,4.9,134.1,1.2,30.594,4.956,4.125,0.042,58945,10,32.3,0.0,0.0,0.0,0.0,1897.0,1,0,1,0.0,42.1,183930.0,0.0,0.934,174.0,4,0,0,1,0,0,1,1,1,1,1,0,0,0,1,10249,10249,0,1,0,0,98.9
25000,0,25000,22161.4,0.0,22161.4,20986.1,0.0,20986.1,123.6,5.3,159.4,1.3,47.444,7.737,4.801,0.039,108702,45,5287.7,8.7,10.9,57.8,1462.4,84184.0,1,0,0,5.1,776.3,3215937.0,39.9,0.192,1927.0,18,0,0,1,0,1,1,1,0,0,1,1,1,0,0,7676,7816,0,1,0,0,99.5
50,0,50,28.7,0.0,28.7,28.7,0.0,28.7,61.6,7.1,110.5,2.6,27.307,11.18,2.824,1.026,29000,0,2.3,0.0,0.0,0.0,0.0,219.0,0,1,1,0.0,8.9,38934.0,0.0,1.702,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4535,4535,1,1,1,1,98.3
200,0,200,108.1,0.0,108.1,108.1,0.0,108.1,68.3,5.1,125.5,0.4,30.091,11.796,3.605,0.78,115989,3,10.5,0.0,0.0,0.0,0.0,4337.0,1,0,1,0.0,22.1,96572.0,0.0,1.121,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3997,3997,1,1,1,1,99.2
20,0,20,9.8,0.0,9.8,9.8,0.0,9.8,86.5,5.5,157.2,0.6,38.95,17.908,5.26,2.817,148583,2,1.3,0.0,0.0,0.0,0.0,210.0,1,0,1,0.0,5.4,23728.0,0.0,3.0460000000000003,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3125,2339,1,0,1,1,99.5
23,0,23,9.0,9.0,0.0,9.0,9.0,0.0,107.3,14.0,142.7,5.1,31.442,15.556,3.051,1.395,20417,1104,1.3,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.2,5091.0,0.0,0.708,13.3,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,6970,6970,1,1,1,1,96.6
60,0,60,44.5,0.0,44.5,44.5,0.0,44.5,54.9,8.5,114.0,6.2,28.09,11.45,2.6210000000000004,0.879,713590,279,5.1,0.0,0.0,0.0,0.0,1755.0,0,1,1,0.0,6.0,26259.0,0.0,0.741,0.0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,611,548,1,1,1,1,94.8
53000,0,53000,37959.6,0.0,37959.6,37849.4,0.0,37849.4,68.1,7.0,103.1,2.6,41.067,11.344,3.16,0.901,131309,413,3924.1,76.1,0.0,185.2,0.0,255928.0,0,1,1,0.0,814.5,3556672.0,0.0,0.118,2169.5,20,0,0,1,0,1,0,1,0,0,1,0,0,0,1,4841,4809,0,1,0,0,97.8
170,0,170,112.6,0.0,112.6,112.6,0.0,112.6,77.5,10.8,174.2,3.9,36.065,14.287,5.044,1.014,129500,751,16.9,0.0,0.0,0.0,0.0,6353.0,0,1,1,0.0,6.3,27396.0,0.0,0.305,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1239,1207,1,1,1,1,96.6
35,0,35,40.5,0.0,40.5,40.5,0.0,40.5,63.1,8.6,59.9,5.7,32.187,11.36,4.025,1.63,28958,65,3.5,0.0,0.0,0.0,0.0,572.0,0,0,1,0.0,6.2,27212.0,0.0,0.848,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,5692,5692,1,1,1,1,95.2
150000,0,150000,122392.0,0.0,122392.0,120210.1,0.0,120210.1,149.0,7.3,294.2,1.9,65.846,4.799,7.515,0.129,173828,99,31295.3,0.0,0.0,0.0,0.0,349417.0,0,0,1,0.0,6447.0,28152912.0,0.0,0.294,40026.7,25,0,0,1,0,0,1,1,0,0,0,1,0,0,1,3961,4566,0,1,0,0,99.3
200,0,200,297.1,0.0,297.1,296.6,0.0,296.6,75.6,9.5,86.8,5.3,24.552,13.693,2.5,1.112,23521,1007,29.5,0.0,0.0,0.0,0.0,6400.0,0,1,1,0.0,10.4,45301.0,0.0,0.192,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4541,4541,1,1,1,1,95.4
35,0,35,24.2,0.0,24.2,24.2,0.0,24.2,73.6,9.0,88.6,4.1,29.81,11.038,3.43,1.3090000000000002,37833,181,2.1,0.0,0.0,0.0,0.0,145.0,1,0,1,0.0,9.6,42111.0,0.0,2.187,10.0,15,0,0,1,0,1,1,1,0,1,0,1,0,0,1,7418,7418,1,1,1,1,94.9
40,0,40,31.0,0.0,31.0,31.0,0.0,31.0,86.6,14.3,110.0,4.8,36.934,11.055,3.39,1.056,113667,130,4.3,0.0,0.0,0.0,0.0,100.0,1,0,1,0.0,6.0,26334.0,0.0,1.067,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,6605,6605,1,1,1,1,97.8
100,0,100,100.0,0.0,100.0,100.0,0.0,100.0,91.1,10.3,217.3,4.0,39.857,14.268,3.983,1.4069999999999998,31927,14,20.5,0.0,0.0,0.0,0.0,784.0,1,0,1,0.0,9.4,41128.0,0.0,0.516,0.0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,4017,4017,1,1,1,1,98.2
279000,0,279000,180803.6,0.0,180803.6,157836.4,0.0,157836.4,179.8,16.8,517.3,5.0,36.883,6.61,7.468,0.442,310380,214,55615.5,160.2,0.5,0.0,258.5,109806.0,0,0,1,0.6,5148.6,22337865.0,33.2,0.178,15855.4,41,0,0,1,0,0,1,1,1,0,1,0,0,0,1,9873,9862,1,0,0,0,97.9
80,0,80,60.8,0.0,60.8,60.8,0.0,60.8,135.3,8.5,160.1,3.4,49.168,8.696,5.343,0.845,185192,170,8.4,0.0,0.0,0.0,0.0,2622.0,0,1,1,0.0,14.0,61119.0,0.0,1.263,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2558,2558,1,1,1,1,97.9
46,0,46,36.2,0.0,36.2,36.2,0.0,36.2,84.4,6.9,181.7,2.8,42.648,8.214,4.332,0.526,116154,10,5.9,0.0,0.0,0.0,0.0,75.0,0,0,1,0.0,4.3,18682.0,0.0,0.648,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,5113,5113,1,1,1,1,98.5
150,0,150,184.1,0.0,184.1,184.1,0.0,184.1,48.1,7.6,63.1,5.9,25.825,10.247,2.358,0.877,14504,300,11.1,0.0,0.0,0.0,0.0,500.0,1,0,0,0.0,20.4,89031.0,0.0,0.607,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5478,5478,1,1,1,1,91.1
48,0,48,34.1,0.0,34.1,34.1,0.0,34.1,76.7,8.6,91.3,2.9,40.826,8.448,5.482,1.024,95417,88,3.6,0.0,0.0,0.0,0.0,544.0,1,0,1,0.0,3.0,12910.0,0.0,0.475,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5327,5327,1,1,1,1,97.2
30,0,30,26.2,0.0,26.2,26.2,0.0,26.2,116.8,8.7,154.5,3.3,34.623000000000005,12.498,3.839,1.546,120333,44,4.8,0.0,0.0,0.0,0.0,1400.0,1,0,0,0.0,9.2,40275.0,0.0,1.926,59.4,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,4993,4993,1,1,1,1,98.6
65,0,65,51.6,0.0,51.6,51.6,0.0,51.6,122.1,6.9,261.4,4.3,27.571,9.742,3.804,1.183,70846,223,8.3,0.0,0.0,0.0,0.0,989.0,0,1,0,0.0,2.0,8691.0,0.0,0.213,42.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3811,3811,1,1,1,1,98.0
40,0,40,19.4,0.0,19.4,19.4,0.0,19.4,82.6,6.9,102.8,1.3,39.009,18.005,3.772,1.652,27898,30,2.4,0.0,0.0,0.0,0.0,221.0,1,0,1,0.0,6.7,29193.0,0.0,1.889,21.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,7108,7108,1,1,1,1,98.3
75,75,0,233.6,0.0,233.6,233.6,0.0,233.6,79.9,3.3,137.1,1.5,41.467,13.242,4.535,1.477,46245,47,26.0,0.0,0.0,0.0,0.0,1400.0,1,0,0,0.0,2.8,12056.0,0.0,0.065,37.5,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4292,4292,1,1,1,1,98.5
700,0,700,498.1,0.0,498.1,454.7,0.0,454.7,79.0,7.8,121.6,2.5,36.798,4.05,3.603,0.239,25012,30,53.9,0.0,0.0,0.0,0.0,13516.0,0,1,1,0.0,40.3,175952.0,0.0,0.486,0.0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,4424,4424,0,1,0,0,97.2
430,0,430,389.2,0.0,389.2,389.2,0.0,389.2,99.8,7.9,81.1,5.4,28.561,10.354,5.034,0.943,135058,213,39.4,0.0,0.0,0.0,0.0,3191.0,0,1,1,0.0,30.5,133323.0,0.0,0.43,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4641,4641,1,1,1,1,96.2
40,0,40,46.4,0.0,46.4,46.4,0.0,46.4,59.3,9.1,114.0,4.5,26.816,10.979,2.639,1.145,26917,0,3.5,0.0,0.0,0.0,0.0,156.0,0,1,1,0.0,5.4,23588.0,0.0,0.638,0.0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,2466,2466,1,1,1,1,98.2
30,0,30,11.2,0.0,11.2,11.2,0.0,11.2,44.7,6.7,57.6,0.4,30.529,20.486,3.133,1.764,59500,1,0.7,0.0,0.0,0.0,0.0,244.0,1,0,1,0.0,9.1,39895.0,0.0,4.48,26.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,7792,7792,1,1,1,1,98.7
30,0,30,22.1,0.0,22.1,22.1,0.0,22.1,70.7,8.4,99.2,3.3,30.25,9.197,4.885,1.351,44583,131,1.7,0.0,0.0,0.0,0.0,346.0,1,0,1,0.0,6.0,26174.0,0.0,1.485,8.0,15,0,0,1,0,1,1,1,0,1,0,1,0,0,1,5692,5692,1,1,1,1,96.2
45,0,45,27.5,0.0,27.5,27.5,0.0,27.5,93.3,9.3,200.5,5.3,27.677,8.782,3.706,1.709,58942,74,3.7,0.0,0.0,0.0,0.0,3395.0,1,0,1,0.0,3.5,15100.0,0.0,0.6890000000000001,20.0,4,0,0,1,0,0,1,1,1,1,0,1,0,0,1,2587,2587,1,1,1,1,96.8
60,0,60,46.0,0.0,46.0,46.0,0.0,46.0,119.0,2.5,320.1,1.1,47.863,4.682,5.025,0.325,266830,0,7.5,0.0,0.0,0.0,0.0,160.0,1,0,0,0.0,4.7,20328.0,0.0,0.5539999999999999,0.0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4384,4384,1,1,1,1,99.7
200,0,200,168.8,0.0,168.8,168.8,0.0,168.8,63.5,7.7,126.2,1.5,38.29,7.921,4.02,0.63,54942,5,21.3,0.0,0.0,0.0,0.0,10186.0,0,1,1,0.0,22.7,99316.0,0.0,0.7390000000000001,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,944,944,1,1,1,1,97.4
490,0,490,532.4,0.0,532.4,532.4,0.0,532.4,147.3,7.6,158.2,4.6,49.016000000000005,12.13,5.235,1.001,107972,57,99.6,0.0,0.0,0.0,0.0,10344.0,1,0,1,0.0,46.0,200688.0,0.0,0.473,204.7,11,0,0,1,0,1,0,1,0,1,0,0,0,0,1,996,968,1,1,1,1,97.8
560,0,560,428.9,0.0,428.9,383.6,0.0,383.6,95.6,7.5,156.4,2.7,37.711,4.391,4.04,0.122,103407,110,52.1,0.0,0.0,0.0,0.0,8949.0,1,0,1,0.0,40.7,177672.0,0.0,0.581,0.0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,3018,3230,1,1,1,1,99.2
60,0,60,35.9,0.0,35.9,35.9,0.0,35.9,151.6,13.1,185.5,4.6,52.05,12.101,6.485,0.55,86585,59,7.9,0.0,0.0,0.0,0.0,617.0,0,1,1,0.0,6.1,26476.0,0.0,0.926,20.8,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4054,4054,1,1,1,1,98.1
75,0,75,61.8,0.0,61.8,61.8,0.0,61.8,133.7,11.2,199.7,6.3,50.39,13.269,5.968999999999999,1.3769999999999998,213846,222,11.5,0.0,0.0,0.0,0.0,1759.0,0,1,1,0.0,13.2,57429.0,0.0,1.167,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4323,4323,1,1,1,1,96.5
500,0,500,228.1,0.0,228.1,204.6,0.0,204.6,61.0,6.5,112.0,2.9,31.093000000000004,6.381,3.168,0.068,72648,6,25.9,0.0,0.0,0.0,0.0,9166.0,0,0,1,0.0,51.0,222612.0,0.0,1.385,0.0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,3167,2488,1,1,1,1,97.9
50,0,50,20.6,0.0,20.6,20.6,0.0,20.6,189.2,5.7,437.1,2.1,39.119,6.777,7.539,0.5710000000000001,30779,17,4.0,0.0,0.0,0.0,0.0,1091.0,1,0,1,0.0,1.3,5698.0,0.0,0.346,8.6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,7092,7092,1,1,1,1,99.2
65,0,65,41.1,0.0,41.1,41.1,0.0,41.1,104.3,17.3,110.3,3.9,34.461,13.512,5.504,1.384,90483,152,4.5,0.0,0.0,0.0,0.0,275.0,0,1,1,0.0,6.0,26194.0,0.0,0.8009999999999999,0.0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,5657,5657,1,1,1,1,95.8
80,0,80,52.0,0.0,52.0,52.0,0.0,52.0,69.2,4.8,88.0,1.0,42.56,8.924,2.787,0.773,31500,160,4.8,0.0,0.0,0.0,0.0,2784.0,0,1,0,0.0,11.3,49544.0,0.0,1.196,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3287,2929,1,1,1,0,98.1
90,0,90,169.1,0.0,169.1,169.1,0.0,169.1,66.2,15.8,118.6,7.4,45.805,14.678,4.501,0.899,116212,480,32.4,0.0,0.0,0.0,0.0,1816.0,0,1,1,0.0,10.7,46760.0,0.0,0.347,19.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,3287,3287,1,1,1,1,96.6
20,20,0,9.0,0.0,9.0,9.0,0.0,9.0,77.2,8.7,146.2,5.4,38.36,16.173,3.34,1.357,114500,66,1.2,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,3.0,13109.0,0.0,1.837,5.0,6,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5114,5114,1,1,1,1,97.8
860000,0,860000,557225.3,0.0,557225.3,561135.4,0.0,561135.4,60.0,7.2,108.5,3.1,30.074,12.654000000000002,3.033,0.135,208608,376,71755.6,3454.2,0.0,1163.8,120.0,219247.0,0,0,1,32.1,21751.7,64519339.0,6976.8,0.144,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,12238,12238,1,0,0,0,98.3
1800,0,1800,1358.3,0.0,1358.3,1294.8,0.0,1294.8,113.1,6.3,129.4,1.6,44.249,5.263,5.04,0.4429999999999999,264973,54,385.0,0.0,0.0,0.0,0.0,10750.0,1,0,0,0.0,162.3,708793.0,0.0,0.687,586.0,3,0,0,1,1,1,1,1,0,0,1,0,0,1,0,4535,4535,0,1,0,0,99.0
40,0,40,22.3,0.0,22.3,22.3,0.0,22.3,51.4,7.8,62.8,4.5,34.801,10.76,3.938,1.318,195833,152,1.9,0.0,0.0,0.0,0.0,292.0,0,1,0,0.0,4.1,17847.0,0.0,1.007,131.6,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,5205,5205,1,1,1,1,95.3
30,0,30,33.0,0.0,33.0,33.0,0.0,33.0,102.6,5.0,112.0,1.3,34.34,4.255,3.479,0.361,88333,70,3.4,0.0,0.0,0.0,0.0,295.0,0,1,1,0.0,3.0,13142.0,0.0,0.5,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,6234,6234,1,1,1,1,98.5
50,0,50,37.3,0.0,37.3,37.3,0.0,37.3,49.6,8.7,72.3,4.7,36.481,10.527,3.697,0.953,80077,61,2.2,0.0,0.0,0.0,0.0,284.8,0,1,1,0.0,2.8,12380.0,0.0,0.417,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,6605,6913,1,1,1,1,93.3
25,0,25,20.7,0.0,20.7,20.2,0.0,20.2,73.2,3.9,77.2,3.0,46.773,15.738,5.722,1.342,45583,37,2.0,0.0,0.0,0.0,0.0,1317.0,0,1,1,0.0,5.7,24943.0,0.0,1.554,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4497,4495,1,1,1,1,97.8
6000,0,6000,2643.6,0.0,2643.6,2623.5,0.0,2623.5,36.4,4.5,57.0,1.6,28.19,8.545,3.24,0.076,26101,63,135.9,0.0,0.0,0.0,0.0,23873.0,1,0,0,0.0,164.1,716575.0,0.0,0.3429999999999999,419.4,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,9497,9496,0,1,0,0,95.9
40,0,40,26.3,0.0,26.3,26.3,0.0,26.3,78.6,10.1,127.0,6.8,46.61600000000001,13.794,4.173,1.324,78417,72,3.4,0.0,0.0,0.0,0.0,616.0,0,1,1,0.0,2.7,11787.0,0.0,0.563,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5287,5287,1,1,1,1,96.3
40,0,40,32.0,0.0,32.0,32.0,0.0,32.0,160.8,9.0,234.3,1.1,51.675,9.54,6.002000000000001,0.967,85750,18,9.6,0.0,0.0,0.0,0.0,704.0,1,0,0,0.0,7.5,32627.0,0.0,1.279,31.0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,6237,6237,1,1,1,1,99.4
5200,0,5200,2267.2,0.0,2267.2,1966.6,0.0,1966.6,88.1,4.2,118.5,0.0,34.776,3.217,3.4210000000000003,0.176,135404,0,297.5,0.0,0.0,0.0,0.0,32998.0,0,1,1,0.5,371.4,1613343.0,1.9,1.03,912.8,10,0,0,1,1,0,0,1,0,0,1,0,1,0,0,2269,2191,0,1,1,1,99.5
105,0,105,45.5,0.0,45.5,45.5,0.0,45.5,39.7,13.5,82.5,7.7,37.206,17.162,3.761,1.774,34829,403,4.3,0.0,0.0,0.0,0.0,1653.0,0,1,1,0.0,9.7,42321.0,0.0,1.167,0.0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,4239,4239,1,1,1,1,92.6
30000,0,30000,28709.5,0.0,28709.5,25814.0,0.0,25814.0,145.7,11.2,233.3,2.6,46.227,9.063,4.968999999999999,0.066,330260,18,4507.7,64.4,90.1,15.7,21.1,11801.0,0,1,1,4.2,3787.1,15834814.0,160.9,0.77,5863.6,31,0,1,0,0,0,0,1,1,0,0,1,0,1,0,4390,4382,0,1,0,0,99.5
4000,0,4000,2415.4,0.0,2415.4,2418.7,0.0,2418.7,157.9,7.1,215.8,1.4,40.024,6.207999999999999,5.597,0.057,86246,15,521.8,0.0,0.0,0.0,11.5,26519.0,0,1,1,0.0,274.5,1198558.0,0.0,0.622,916.6,7,0,0,1,1,1,1,1,1,0,0,1,0,1,0,4691,4780,0,1,0,0,99.5
20,0,20,15.8,0.0,15.8,15.8,0.0,15.8,108.5,7.2,175.3,2.2,40.117,10.048,5.406000000000001,0.945,150000,64,2.4,0.0,0.0,0.0,0.0,240.0,0,1,1,0.0,6.3,27555.0,0.0,2.187,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7976,7976,1,1,1,1,97.6
70,0,70,48.4,0.0,48.4,46.0,0.0,46.0,75.4,11.9,74.2,4.9,27.004,9.757,2.97,1.358,22283,234,3.2,0.0,0.0,0.0,0.0,6178.0,0,1,1,0.0,10.0,43770.0,0.0,1.194,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1614,1563,1,1,1,1,91.9
45,0,45,36.2,0.0,36.2,36.2,0.0,36.2,110.0,5.9,137.4,3.5,42.674,11.439,4.093,0.722,89769,99,5.5,0.0,0.0,0.0,0.0,1357.0,0,1,0,43.0,6.6,16399.0,2.8,0.569,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2563,2563,1,1,1,1,98.5
