,시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
3362,48,0,48,23.8,0.0,23.8,23.8,0.0,23.8,99.5,5.5,68.0,10.3,71.0,5.3,33.248000000000005,13.067,2.952,0.7440000000000001,42583,519,2.2,0.0,0.0,0.0,0.0,300.0,1,0,0,0.0,5.4,23542.0,0.0,1.244,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6362,6362,1,1,1,1,94.5
3363,45,0,45,37.9,0.0,37.9,37.9,0.0,37.9,80.1,3.8,56.4,9.0,72.3,4.8,36.75,13.031,3.049,0.6920000000000001,32950,445,2.9,0.0,0.0,0.0,0.0,798.0,1,0,0,0.0,4.7,20634.0,0.0,0.6829999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,4993,4993,1,1,1,1,95.3
3364,45,0,45,33.8,0.0,33.8,33.8,0.0,33.8,80.0,3.5,53.2,7.1,57.6,3.2,38.849,13.333,3.136,0.528,26183,322,2.6,0.0,0.0,0.0,0.0,743.0,1,0,0,0.0,5.7,25036.0,0.0,0.929,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5631,5631,1,1,1,1,95.6
3365,43,0,43,30.2,0.0,30.2,30.2,0.0,30.2,87.1,6.5,65.0,10.2,71.1,4.6,33.865,16.195,3.103,0.591,33325,757,2.4,0.0,0.0,0.0,0.0,415.0,1,0,0,0.0,6.1,26471.0,0.0,1.101,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6423,6423,1,1,1,1,92.5
3366,40,0,40,53.8,0.0,53.8,53.8,0.0,53.8,96.5,5.9,63.7,10.9,86.3,5.4,34.215,12.892,2.8280000000000003,0.705,45750,812,4.9,0.0,0.0,0.0,0.0,929.0,1,0,0,0.0,5.3,23120.0,0.0,0.539,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,4993,4993,1,1,1,1,93.9
3367,40,0,40,27.8,0.0,27.8,27.8,0.0,27.8,89.7,2.1,65.4,6.0,72.8,0.7,31.711,14.053,2.966,0.5710000000000001,45917,30,2.4,0.0,0.0,0.0,0.0,400.0,1,0,0,0.0,7.8,33934.0,0.0,1.53,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,4688,4688,1,1,1,1,97.7
3368,40,0,40,25.6,0.0,25.6,25.6,0.0,25.6,105.7,4.0,73.2,9.9,88.4,4.1,36.141,13.636,3.2,0.7,46858,648,2.6,0.0,0.0,0.0,0.0,705.0,1,0,0,0.0,4.4,19379.0,0.0,0.951,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5327,5327,1,1,1,1,96.2
3369,2000,0,2000,1551.3,0.0,1551.3,1520.2,0.0,1520.2,181.9,0.9,103.8,7.1,174.5,2.3,48.208,4.6080000000000005,4.331,0.0409999999999999,238060,54,280.8,0.0,0.0,0.0,0.0,18654.0,1,0,1,7.8,177.7,715583.0,13.8,0.591,980.0,16,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2929,3111,0,1,0,0,99.5
3370,290,0,290,237.3,237.3,0.0,227.8,227.8,0.0,169.6,1.7,93.3,8.1,208.9,2.2,34.283,6.197,3.484,0.892,195192,36,39.8,0.0,0.0,0.0,0.0,9407.0,1,0,1,0.0,14.1,61644.0,0.0,0.34,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,3819,3627,1,1,1,1,99.0
3371,230,0,230,192.3,192.3,0.0,186.0,186.0,0.0,164.2,1.7,87.9,8.5,131.0,2.5,35.081,4.833,3.418,0.693,204154,59,31.3,0.0,0.0,0.0,0.0,11095.0,1,0,1,0.0,22.4,97934.0,0.0,0.6609999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,833,286,1,1,1,1,99.0
3372,190,0,190,180.5,180.5,0.0,170.7,170.7,0.0,169.3,1.9,89.2,8.2,144.9,3.0,35.583,4.383,3.305,0.909,166000,102,30.2,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,24.3,106194.0,0.0,0.7809999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,3622,2379,1,1,1,1,98.9
3373,130,0,130,0.0,0.0,0.0,108.3,108.3,0.0,174.2,2.0,92.3,9.7,158.6,3.3,38.228,6.087000000000001,4.019,0.555,218750,60,0.0,0.0,0.0,0.0,0.0,7000.0,1,0,1,0.0,21.5,93866.0,0.0,1.088,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,833,286,1,1,1,1,98.9
3374,130,0,130,0.0,0.0,0.0,104.9,104.9,0.0,168.5,1.9,89.7,8.5,144.7,3.0,36.346,3.703,3.414,0.517,167415,21,0.0,0.0,0.0,0.0,0.0,2986.0,1,0,1,0.0,14.5,63220.0,0.0,0.7559999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,4115,2379,1,1,1,1,98.9
3375,100,0,100,0.0,0.0,0.0,78.8,78.8,0.0,161.7,1.6,86.5,7.3,136.0,2.3,36.805,5.369,3.236,1.11,108755,65,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,8.7,37990.0,0.0,0.605,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,3452,2379,1,1,1,1,99.0
3376,90,0,90,126.1,126.1,0.0,119.0,119.0,0.0,164.7,1.8,88.4,7.9,144.3,2.3,33.276,4.21,3.0780000000000003,0.8270000000000001,157308,61,20.5,0.0,0.0,0.0,0.0,1676.0,1,0,1,0.0,15.9,69254.0,0.0,0.731,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,4454,3627,1,1,1,1,98.9
3377,46,0,46,0.0,0.0,0.0,19.0,19.0,0.0,153.9,2.0,81.7,8.6,134.2,2.8,33.407,6.942,3.161,0.988,137250,81,0.0,0.0,0.0,0.0,0.0,320.0,1,0,1,0.0,2.6,11242.0,0.0,0.743,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6951,3627,1,1,1,1,98.7
3378,45,0,45,52.7,52.7,0.0,51.8,51.8,0.0,155.3,2.1,82.5,7.8,128.5,3.5,37.303,6.954,3.1710000000000003,0.802,136583,29,8.1,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,10.0,43767.0,0.0,1.061,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3295,2379,1,1,1,1,98.6
3379,45,0,45,29.0,29.0,0.0,28.1,28.1,0.0,156.8,1.7,84.4,7.5,125.0,2.9,36.415,7.596,3.238,1.086,151500,94,4.5,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,11.9,52169.0,0.0,2.3280000000000003,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3295,2379,1,1,1,1,98.9
3380,30,0,30,0.0,0.0,0.0,18.2,18.2,0.0,170.3,2.1,93.0,9.4,119.8,3.1,33.098,7.78,3.357,0.989,89500,38,0.0,0.0,0.0,0.0,0.0,100.0,1,0,1,0.0,5.5,24228.0,0.0,1.673,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5494,3627,1,1,1,1,98.8
3381,20,0,20,0.0,0.0,0.0,6.2,6.2,0.0,180.1,1.8,97.6,8.3,154.0,4.2,37.711,6.864,4.073,1.093,184167,146,0.0,0.0,0.0,0.0,0.0,113.0,1,0,1,0.0,7.9,34328.0,0.0,6.928999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,4566,3627,1,1,1,1,99.0
3382,13,0,13,0.0,0.0,0.0,14.2,14.2,0.0,163.9,1.7,85.3,8.7,103.8,3.1,35.702,4.893,3.184,1.085,200583,160,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,2.4,10399.0,0.0,0.921,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3426,2379,1,1,1,1,99.0
3383,13,0,13,0.0,0.0,0.0,12.9,12.9,0.0,159.6,1.9,83.6,8.2,136.8,3.9,39.678,8.655,3.759,1.232,140750,137,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,1.7,7468.0,0.0,0.727,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3416,2379,1,1,1,1,98.8
3384,9,0,9,0.0,0.0,0.0,7.8,7.8,0.0,157.4,1.8,82.4,7.6,111.3,3.7,37.746,5.437,3.387,1.062,117250,134,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,2.1,9107.0,0.0,1.463,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3426,2379,1,1,1,1,98.9
3385,7,0,7,0.0,0.0,0.0,6.5,6.5,0.0,165.1,1.8,86.8,7.3,106.3,3.2,39.769,7.26,3.326,1.038,96333,138,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,1.5,6578.0,0.0,1.276,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3426,2379,1,1,1,1,98.9
3386,5,0,5,0.0,0.0,0.0,4.1,4.1,0.0,167.1,1.8,90.3,7.4,121.5,2.3,35.567,10.182,3.728,1.261,174250,155,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,2.1,9131.0,0.0,2.819,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3426,2379,1,1,1,1,98.9
3387,8000,0,8000,5870.6,0.0,5870.6,5185.3,0.0,5185.3,242.2,1.5,123.6,8.6,206.0,3.7,50.486,8.116,4.827,0.051,227104,11,1413.3,57.5,56.9,23.1,0.1,23284.0,0,1,1,0.0,536.8,2343953.0,0.0,0.5670000000000001,1229.0,19,0,0,1,1,1,1,1,0,0,0,1,0,1,0,6485,6484,0,1,0,0,99.4
3388,2600,0,2600,1328.9,0.0,1328.9,1264.2,0.0,1264.2,57.1,1.7,28.3,4.8,39.3,2.6,15.817,9.298,1.418,0.083,18601,8,73.6,0.0,0.0,0.0,0.0,13887.0,0,1,1,0.0,106.6,465513.0,0.0,0.462,466.0,6,0,0,1,1,1,1,1,0,0,0,1,0,1,0,6576,6575,0,1,0,0,97.0
3389,1700,0,1700,1528.2,0.0,1528.2,1443.2,0.0,1443.2,182.1,2.0,90.5,6.6,151.1,2.2,30.945,3.092,2.849,0.059,211175,4,275.2,0.0,0.0,0.0,0.0,30776.0,0,1,1,0.0,188.4,822530.0,0.0,0.715,434.0,6,0,0,1,1,1,1,1,0,0,0,1,0,1,0,4090,4089,0,1,0,0,98.9
3390,1500,0,1500,469.7,0.0,469.7,431.0,0.0,431.0,131.8,2.4,65.4,6.5,107.3,0.9,27.258000000000003,9.349,2.568,0.053,87596,4,60.8,0.0,0.0,0.0,0.0,27693.0,0,1,1,0.0,134.3,586482.0,0.0,1.7080000000000002,423.0,6,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2213,2212,1,1,1,1,98.2
3391,1300,0,1300,862.2,0.0,862.2,787.1,0.0,787.1,202.3,1.7,98.8,6.7,153.5,0.4,35.608000000000004,6.044,3.217,0.051,226339,3,173.0,0.0,0.0,0.0,0.0,28040.0,0,1,1,0.0,163.8,715299.0,0.0,1.141,470.0,6,0,0,1,1,1,1,1,0,0,0,1,0,1,0,3085,3084,0,0,0,1,99.2
3392,360,0,360,324.5,0.0,324.5,324.5,0.0,324.5,194.6,4.0,100.6,15.7,157.6,5.2,47.288,9.046,4.265,0.54,230385,11,61.8,0.0,0.0,0.0,0.0,23061.0,0,1,1,0.0,27.7,121145.0,0.0,0.469,38.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,412,346,1,1,1,1,97.9
3393,60,0,60,24.2,0.0,24.2,24.2,0.0,24.2,27.0,3.1,15.0,6.5,25.3,2.7,15.848,12.268,1.586,1.152,1787,14,0.6,0.0,0.0,0.0,0.0,400.0,0,1,1,0.0,3.5,15080.0,0.0,0.7809999999999999,25.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,6686,6686,1,0,0,0,88.5
3394,55,0,55,37.4,0.0,37.4,37.4,0.0,37.4,100.6,1.6,47.1,5.3,71.0,0.4,28.378,10.616,2.909,0.965,84423,3,3.7,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,11.1,48256.0,0.0,1.619,26.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,2583,2564,0,0,0,1,98.4
3395,40,0,40,40.0,0.0,40.0,40.0,0.0,40.0,32.8,2.2,16.1,6.8,17.3,3.6,22.182,15.014,1.933,1.412,1675,14,1.2,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.6,2759.0,0.0,0.087,13.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5700,5700,1,1,1,1,93.3
3396,5000,0,5000,4955.3,0.0,4955.3,4376.0,0.0,4376.0,182.2,0.9,95.1,5.8,141.8,1.5,35.286,4.45,3.179,0.033,112000,8,898.3,16.7,0.0,0.0,0.0,50884.0,0,1,1,0.7,284.7,1233845.0,2.1,0.354,1435.0,13,0,0,1,1,1,1,1,1,1,1,0,0,1,0,2589,2801,0,1,0,0,99.5
3397,1600,0,1600,1606.0,0.0,1606.0,1457.2,0.0,1457.2,192.1,0.9,102.5,6.3,161.7,1.5,41.897,5.221,4.141,0.039,138240,3,307.0,0.0,0.0,0.0,0.0,33174.0,0,1,1,1.7,101.6,435986.0,1.8,0.376,459.2,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,2802,2801,0,1,0,0,99.5
3398,620,0,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,163,-29,1,1,1,1,0.0
3399,550,0,550,502.4,0.0,502.4,502.4,0.0,502.4,88.9,2.4,59.9,8.8,97.7,5.2,29.965,6.935,2.366,0.281,76912,15,43.5,0.0,0.0,0.0,0.0,6006.0,0,1,1,0.0,38.7,168943.0,0.0,0.422,157.8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,4892,4891,0,1,0,0,97.3
3400,320,320,0,252.5,252.5,0.0,252.5,252.5,0.0,343.7,3.4,182.1,14.2,234.3,6.2,54.195,7.463999999999999,5.685,0.336,402963,162,85.9,0.0,0.0,0.0,0.0,9962.0,0,1,1,0.0,19.0,83039.0,0.0,0.413,91.8,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,931,914,1,1,1,1,99.0
3401,290,290,0,219.6,219.6,0.0,219.6,219.6,0.0,271.6,3.8,143.5,14.1,172.6,5.5,47.678,5.199,5.479,0.708,268308,191,58.8,0.0,0.0,0.0,0.0,8519.0,0,1,1,0.0,16.7,72731.0,0.0,0.416,91.8,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,931,914,1,1,1,1,98.6
3402,280,280,0,211.9,211.9,0.0,211.9,211.9,0.0,213.9,3.6,117.6,13.6,201.0,5.0,52.745,7.721,4.887,1.194,352736,172,44.6,0.0,0.0,0.0,0.0,9587.0,0,1,1,0.0,23.1,100990.0,0.0,0.598,80.4,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,931,914,1,1,1,1,98.3
3403,250,0,250,162.2,0.0,162.2,162.2,0.0,162.2,304.3,4.9,159.6,18.0,194.3,6.7,55.852,10.24,5.558,1.511,664000,166,48.6,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,6.7,29297.0,0.0,0.542,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1259,143,1,1,1,1,98.4
3404,210,100,110,56.5,56.5,0.0,56.5,56.5,0.0,222.9,4.6,103.0,11.5,183.1,5.5,48.977,10.065,4.067,1.219,155751,217,12.3,0.0,0.0,0.0,0.0,3966.0,0,1,1,0.0,7.8,34076.0,0.0,0.76,43.1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,4139,4139,1,1,1,1,97.9
3405,150,150,0,79.3,79.3,0.0,79.3,79.3,0.0,160.5,4.2,92.4,10.7,160.6,5.8,46.5,12.045,3.626,1.59,165023,260,12.4,0.0,0.0,0.0,0.0,300.0,0,1,1,0.0,11.7,51291.0,0.0,0.826,28.7,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,6666,6666,1,1,1,1,97.4
3406,60,60,0,24.5,24.5,0.0,24.5,24.5,0.0,394.5,4.0,216.3,14.1,356.8,7.4,66.813,12.559,7.273,1.318,565377,141,9.6,0.0,0.0,0.0,0.0,1088.0,0,1,1,0.0,15.2,66348.0,0.0,3.395,17.2,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,4078,4078,1,1,1,1,99.0
3407,30,30,0,29.6,29.6,0.0,29.6,29.6,0.0,115.8,4.0,71.1,12.3,95.5,5.0,42.993,12.172,3.468,1.785,114217,172,3.3,0.0,0.0,0.0,0.0,3029.0,0,1,1,0.0,3.8,16418.0,0.0,0.703,8.6,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2206,2133,1,1,1,1,96.5
3408,30,30,0,34.2,34.2,0.0,34.2,34.2,0.0,49.7,1.7,27.9,6.3,44.6,3.8,33.83,10.798,2.167,0.835,7738,91,1.6,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,4.1,17775.0,0.0,0.652,8.6,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,7670,7670,1,1,1,1,96.6
3409,3000,0,3000,2284.6,0.0,2284.6,2227.0,0.0,2227.0,274.9,1.4,132.2,6.1,175.7,1.5,47.369,5.76,5.367000000000001,0.051,79607,43,624.9,0.0,0.0,0.0,0.0,88302.0,0,1,1,0.0,231.2,1009532.0,0.0,0.569,1166.1,14,0,0,1,1,1,1,1,1,1,1,0,0,1,0,3384,3286,0,1,0,0,99.5
3410,360,0,360,128.7,0.0,128.7,128.7,0.0,128.7,241.0,3.7,100.9,9.1,134.3,1.9,39.127,8.142999999999999,4.274,0.952,75577,150,30.6,0.0,0.0,0.0,0.0,3650.0,0,1,1,0.0,17.9,78190.0,0.0,0.763,139.9,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,98.5
3411,190,0,190,195.0,0.0,195.0,195.0,0.0,195.0,254.8,5.1,104.0,10.7,154.2,3.0,38.371,8.435,4.9030000000000005,1.293,83923,164,48.7,0.0,0.0,0.0,0.0,4886.0,0,1,1,0.0,21.6,94422.0,0.0,0.608,73.9,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,98.0
3412,160,0,160,144.8,0.0,144.8,144.8,0.0,144.8,254.3,5.9,109.5,11.7,125.5,3.7,41.434,10.85,4.557,1.2919999999999998,91827,178,36.0,0.0,0.0,0.0,0.0,3964.0,1,0,1,0.0,26.2,114574.0,0.0,0.993,62.2,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,97.7
3413,80,0,80,22.3,0.0,22.3,22.3,0.0,22.3,207.0,3.3,83.9,7.1,105.9,1.2,38.567,13.243,4.293,1.3869999999999998,65038,40,4.5,0.0,0.0,0.0,0.0,3237.0,0,1,1,0.0,10.1,44114.0,0.0,2.479,31.1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,2046,2016,1,1,1,1,98.4
3414,70,0,70,68.4,0.0,68.4,68.4,0.0,68.4,252.1,5.8,92.2,10.2,121.4,4.1,39.709,12.116,4.459,1.401,90962,165,16.8,0.0,0.0,0.0,0.0,3203.0,0,1,1,0.0,11.2,48872.0,0.0,0.897,27.2,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,97.7
3415,50,0,50,39.6,0.0,39.6,39.6,0.0,39.6,263.0,4.2,95.7,10.3,117.8,2.9,41.308,8.169,4.642,1.011,84173,133,10.2,0.0,0.0,0.0,0.0,3362.0,0,1,1,0.0,5.6,24252.0,0.0,0.769,19.4,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1624,1552,1,1,1,1,98.4
3416,50,0,50,55.1,0.0,55.1,55.1,0.0,55.1,259.6,6.4,101.0,14.2,146.0,5.2,41.381,13.189,5.211,1.422,90827,247,13.9,0.0,0.0,0.0,0.0,2783.0,0,1,1,0.0,10.4,45580.0,0.0,1.038,19.4,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,97.5
3417,50,0,50,28.1,0.0,28.1,28.1,0.0,28.1,195.2,2.4,72.4,6.6,79.4,1.3,33.547,13.275,3.756,1.372,63596,47,5.4,0.0,0.0,0.0,0.0,1932.0,0,1,1,0.0,3.0,12995.0,0.0,0.5820000000000001,19.4,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,98.8
3418,45,0,45,57.2,0.0,57.2,57.2,0.0,57.2,217.8,7.0,95.2,13.4,115.3,5.1,39.082,12.459,4.513,1.301,60650,178,12.1,0.0,0.0,0.0,0.0,7357.0,0,1,1,0.0,12.5,54512.0,0.0,2.861,4.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,407,152,1,1,1,1,96.8
3419,40,0,40,38.6,0.0,38.6,38.6,0.0,38.6,172.8,1.4,67.8,6.9,71.7,0.5,28.032,11.03,3.46,1.378,55192,36,6.6,0.0,0.0,0.0,0.0,2753.0,0,1,1,0.0,10.8,47169.0,0.0,1.535,15.5,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2045,2016,1,1,1,1,99.2
3420,40,0,40,33.1,0.0,33.1,33.1,0.0,33.1,219.0,1.8,88.1,6.9,112.7,0.8,38.519,10.887,4.254,1.396,50462,48,7.2,0.0,0.0,0.0,0.0,1226.0,0,1,1,0.0,3.7,16169.0,0.0,1.221,5.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1974,161,1,1,1,1,99.2
3421,40,0,40,40.0,0.0,40.0,40.0,0.0,40.0,171.7,2.9,84.0,10.2,177.6,2.6,37.034,13.527,3.638,1.243,26644,24,6.8,0.0,0.0,0.0,0.0,140.0,1,0,1,0.0,2.7,11884.0,0.0,0.498,9.4,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5992,5992,1,1,1,1,98.3
3422,40,40,0,40.0,40.0,0.0,40.0,40.0,0.0,200.4,2.9,89.3,10.2,205.3,3.2,38.907,13.989,3.832,1.449,30758,13,7.9,0.0,0.0,0.0,0.0,422.0,0,1,1,0.0,7.5,32860.0,0.0,1.031,13.0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5288,5288,1,1,1,1,98.6
3423,35,0,35,32.5,0.0,32.5,32.5,0.0,32.5,210.9,4.9,85.5,9.9,112.5,3.0,42.017,10.123,4.606,1.19,92021,148,6.7,0.0,0.0,0.0,0.0,2624.0,0,1,1,0.0,2.9,12667.0,0.0,0.534,9.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,419,315,1,1,1,1,97.7
3424,30,0,30,29.2,0.0,29.2,29.2,0.0,29.2,230.7,5.5,94.4,11.5,111.9,3.0,44.919,11.544,4.928,0.893,94827,176,6.6,0.0,0.0,0.0,0.0,2929.0,0,1,1,0.0,2.7,11785.0,0.0,0.507,11.7,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1374,1344,1,1,1,1,97.6
3425,30,0,30,8.6,0.0,8.6,8.6,0.0,8.6,204.4,6.3,81.3,14.7,95.5,5.4,37.324,13.893,4.5680000000000005,1.492,79942,183,1.7,0.0,0.0,0.0,0.0,516.0,1,0,1,0.0,3.7,15945.0,0.0,2.349,11.7,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,3384,3216,1,1,1,1,96.9
3426,25,0,25,24.9,0.0,24.9,24.9,0.0,24.9,216.6,5.2,93.3,12.3,111.0,3.9,41.045,11.734000000000002,4.402,1.3330000000000002,78442,96,5.3,0.0,0.0,0.0,0.0,1382.0,1,0,1,0.0,2.7,11632.0,0.0,0.588,9.7,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,560,540,1,1,1,1,97.6
3427,20,0,20,20.0,0.0,20.0,20.0,0.0,20.0,214.0,4.8,90.0,9.5,108.6,3.0,38.371,9.987,4.372,1.39,86654,85,4.2,0.0,0.0,0.0,0.0,1660.0,0,1,1,0.0,3.7,16002.0,0.0,1.006,7.8,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1200,1178,1,1,1,1,97.8
3428,10,10,0,10.0,10.0,0.0,10.0,10.0,0.0,192.5,4.0,89.2,10.4,196.9,4.3,39.638000000000005,14.457,3.99,1.54,32783,288,1.9,0.0,0.0,0.0,0.0,60.0,0,1,1,0.0,2.5,10838.0,0.0,1.36,6.7,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5288,5288,1,1,1,1,97.9
3429,13000,0,13000,8879.3,0.0,8879.3,7930.5,0.0,7930.5,221.3,2.2,105.7,11.6,201.3,2.9,43.895,9.445,5.839,0.5429999999999999,422355,159,1945.3,17.1,0.0,28.4,0.0,35290.0,1,0,1,10.9,383.3,1491150.0,41.8,0.236,2014.5,21,0,0,1,1,1,1,1,0,0,1,0,0,1,0,7044,7106,0,1,0,0,99.0
3430,5400,0,5400,3608.8,0.0,3608.8,3303.0,0.0,3303.0,114.3,1.9,77.7,7.3,104.5,1.6,32.09,2.891,4.492,0.713,173891,120,405.5,5.4,0.0,20.7,0.0,20348.0,1,0,1,12.0,265.6,1020497.0,31.9,0.3879999999999999,459.5,12,0,0,1,1,1,1,1,0,0,1,0,0,1,0,5277,5458,0,1,0,0,98.3
3431,800,0,800,462.9,0.0,462.9,425.8,0.0,425.8,120.6,1.9,80.8,7.4,123.7,1.7,34.586,6.257999999999999,4.405,0.672,173661,124,54.9,0.0,0.0,0.0,0.0,7009.0,1,0,1,0.0,38.2,166899.0,0.0,0.492,201.3,3,0,0,1,1,1,1,1,0,0,1,0,0,1,0,6247,6247,0,1,0,0,98.4
3432,800,0,800,573.9,0.0,573.9,510.8,0.0,510.8,112.0,1.8,78.0,8.1,116.4,2.8,33.292,9.508,4.414,0.733,170574,113,63.2,0.0,0.0,0.0,0.0,10765.0,1,0,1,0.0,74.0,323233.0,0.0,0.794,248.5,4,0,0,1,1,1,1,1,0,0,1,0,0,1,0,3450,3450,0,1,0,0,98.4
3433,180,0,180,134.9,0.0,134.9,134.9,0.0,134.9,106.3,2.5,77.7,7.6,146.4,3.9,36.515,8.129,5.056,0.8390000000000001,102160,183,14.0,0.0,0.0,0.0,0.0,638.0,1,0,1,0.0,12.6,55096.0,0.0,0.513,287.2,4,0,0,1,1,1,1,1,0,1,0,0,0,1,0,6028,6028,1,1,1,1,97.6
3434,172,0,172,136.9,0.0,136.9,136.9,0.0,136.9,118.1,3.1,79.7,7.5,101.9,4.6,38.601,7.104,4.952,0.789,148585,331,15.7,0.0,0.0,0.0,0.0,486.0,1,0,1,0.0,14.7,63990.0,0.0,0.5870000000000001,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,6454,6454,1,1,1,1,97.4
